,url,product_code,tltle,price_discount,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
807,https://winestyle.ru/products/Alma-Valley-Kokur.html,Артикул: в230910,"""Альма Валей"" Кокур, 750 мл",,1 190 ₽,in_stock,14 %,,Кокур,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Alma Valley,http://alma-valley.ru/,рыба; аперитив; морепродукты/дары моря,10–12 °С,фруктовый; цветочный; утонченный; округлый; мягкий; сбалансированный; интригующий; кислинка,wine,,,,,,,
808,https://winestyle.ru/products/Chateau-Foros-Cabernet-Franc.html,Артикул: в227284,"""Chateau Foros"" Cabernet Franc, 750 мл",,519 ₽,in_stock,12 %,,Каберне Фран,Россия,Красное; Полусладкое,среднее,0.75 л,тёмное,Олимп,https://olimpwine.ru,ростбиф; овощи; стейк; рагу; твердые сыры; мясные закуски,14-16 °С,фруктовый; ягоды; мягкий; приятный; сбалансированный; гармоничный; сладковатый; кислинка,wine,,,,,,,
809,https://winestyle.ru/products/Usadba-Mezyb-Merlot-2020.html,Артикул: в246967,"""Usadba Mezyb"" Merlot, 2020, 750 мл",,1 419 ₽,in_stock,15 %,Усадьба Мезыбь,Мерло,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,насыщенное,Мезыбь,,мясо; салат; сыры; говядина; копчености; твердые сыры,16-18 °С,фруктовый; пряный/острый; округлый; полный; насыщенный/интенсивный; бархатистый; бальзамико; стойкий,wine,,,,,,,
810,https://winestyle.ru/products/Staryi-Krym-Chardonnay-Vidal.html,Артикул: в156212,"""Staryi Krym"" Chardonnay Vidal, 750 мл",,749 ₽,in_stock,12 %,,Шардоне,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,ООО АВК (Алеф-Виналь-Крым),,птица; рыба; аперитив; морепродукты/дары моря; паштет; мясные закуски,10–12 °С,фруктовый; ваниль; сухой; сбалансированный; мадера; кислинка; тонкий,wine,,,,,,,
811,https://winestyle.ru/products/Tavridia-Pinot-Noir.html,Артикул: в183418,"""Тавридия"" Пино Нуар, 750 мл",,599 ₽,in_stock,12 %,Tavridia,Пино Нуар,Россия; Крым,Красное; Полусладкое,среднее,0.75 л,насыщенное,Фотисаль,https://www.fotisal.ru,белое мясо; красное мясо; десерты; фруктовые салаты,14–16°C,ягоды; спелые фрукты; мягкий; приятный; гармоничный; сладковатый; шелковистый; щедрый,wine,,,,,,,
812,https://winestyle.ru/products/Krinica-Syracuse-2021.html,Артикул: в192240,"Krinica, ""Syracuse"", 2021, 750 мл",,1 590 ₽,in_stock,12.2 %,,Каберне Совиньон и Каберне Фран; Сира,Россия; Краснодарский край,Розовое; Сухое,среднее,0.75 л,светлое,Винодельня Криница,https://krinitsa.wine,рыба; салат; закуски; тартар; легкие блюда; японская кухня; сашими; ягодный десерт,8–10 °С,ваниль; ягоды; насыщенный/интенсивный; приятный; освежающий; кислинка,wine,,,,,,,
813,https://winestyle.ru/products/Chateau-le-Grand-Vostock-Pinot-Gris-Reserve-Rose.html,Артикул: в194365,"Шато ле Гран Восток, Пино Гри Резерв Розе, 750 мл",,1 229 ₽,in_stock,14.5 %,,Пино Гри,Россия; Краснодарский край,Розовое; Полусухое,среднее,0.75 л,светлое,Chateau le Grand Vostock,http://grandvostock.ru/,птица; свинина; гриль; креветки; мясо под соусом; ягодный десерт,10–12 °С,красные ягоды; грейпфрут; яблоки; сухофрукты; роза; полный; терпкий; гармоничный; горьковатый; концентрированный,wine,,,,,,,
814,https://winestyle.ru/products/Alma-Valley-Reserve-Cabernet-Sauvignon-2019.html,Артикул: в213834,"""Альма Валей"" Резерв Каберне Совиньон, 2019, 750 мл",,3 740 ₽,in_stock,15 %,,Каберне Совиньон,Россия; Крым,Красное; Сухое,среднее,0.75 л,тёмное,Alma Valley,http://alma-valley.ru/,мясо; птица; дичь; жареное мясо; соус; пряности; блюда высокой кухни,16–18 °С,фруктовый; округлый; сбалансированный; бархатистый; стойкий,wine,,5 лет,,,,,
815,https://winestyle.ru/products/Burlyuk-Aligote-Sur-Lie.html,Артикул: в239164,"Burlyuk, Aligote Sur Lie, 750 мл",,890 ₽,in_stock,13 %,,Алиготе,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Бурлюк,https://burluk-winery.com,птица; рыба; морепродукты/дары моря; овощи,8–10 °С,фруктовый; минералы; насыщенный/интенсивный; сбалансированный; изысканный/элегантный; дрожжи,wine,,,,,,,
816,https://winestyle.ru/products/Lefkadia-Zolotoj-Klyuch-Rkatsiteli-Mtsvane-Kvevri-2020.html,Артикул: в227952,"Lefkadia, ""Zolotoj Klyuch"" Rkatsiteli Mtsvane Kvevri, 2020, 750 мл",,2 090 ₽,in_stock,13 %,,Мцване; Ркацители,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,умеренное,Лефкадия,https://lefkadia.wine,аперитив; сыры; закуски; острые рыбные и мясные блюда,10–12 °С,травы; мед; утонченный; округлый; леденцы; мягкий; сбалансированный; долгий/продолжительный; кислинка,wine,,,,,,,
817,https://winestyle.ru/products/Pavel-Shvets-Gewurztraminer-Amber-2022.html,Артикул: в241853,"""Павел Швец"" Гевюрцтраминер Амбер, 2022, 750 мл",,7 190 ₽,in_stock,14 %,Uppa; Pavel Shvets,Гевюрцтраминер,Россия; Крым; Севастополь,Оранжевое; Сухое,полнотелое,0.75 л,умеренное,Uppa Winery,http://uppawinery.ru,птица; рыба; сыры; закуски; пикантная кухня; острые/пряные блюда,12–14 °С,сухой; зрелый; округлый; полный; насыщенный/интенсивный; сбалансированный; терпкий; долгий/продолжительный; сильный; сложный; глубокий,wine,https://wine-pavelshvets.ru,5 лет,,Да,,,
818,https://winestyle.ru/products/Chateau-Pinot-Chardonnay-Grand-Reserve-2022.html,Артикул: в240405,"Шато Пино, Шардоне Гранд Резерв, 2022, 750 мл",,3 530 ₽,in_stock,12.5 %,,Шардоне,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Chateau Pinot,https://chateau-pinot.ru,рыба; белое мясо; морепродукты/дары моря; мягкие сыры; сливочный сыр,7–10 °С,ваниль; свежий; минералы; цитрусовые; сухой; легкое; гармоничный; сливочный; долгий/продолжительный; изящный,wine,,,,,,,
819,https://winestyle.ru/products/Vina-Arpachina-Krasnostop-Zolotovskiy-2019.html,Артикул: в196536,"""Vina Arpachina"" Krasnostop Zolotovskiy, 2019, 750 мл",,9 990 ₽,in_stock,14 %,Вина Арпачина,Красностоп,Россия; Ростовская область,Красное; Сухое,среднее,0.75 л,насыщенное,ООО ЗеНа,http://vinaarpachina.ru/,мясо; красное мясо; сыры; зрелые/выдержанные сыры,16–18 °С,сочный; плотный; мягкий; богатый; сбалансированный; округлые танины; долгий/продолжительный,wine,,,,,,,
820,https://winestyle.ru/products/Derbent-Wine-Company-Desono-Cabernet-Franc.html,Артикул: в240852,"""Дэсоно"" Каберне Фран, 750 мл",,910 ₽,in_stock,12.5 %,Desono,Каберне Фран,Россия; Дагестан; Дербент,Красное; Сухое,среднее,0.75 л,насыщенное,Дербентская Винодельческая Компания,https://derbentwine.ru,птица; морепродукты/дары моря; салат; красное мясо; овощи; мягкие сыры; твердые сыры; овощи гриль,16–18 °С,фруктовый; ягоды; пряный/острый; сухой; округлый; мягкий; приятный; бархатистый; тонкий,wine,,,,,,,
821,https://winestyle.ru/products/Fiolent-Muskat-2023.html,Артикул: в239299,"""Fiolent"" Muskat, 2023, 750 мл",,1 419 ₽,in_stock,12.5 %,Винодельня Бельбек; Фиолент,Белый мускат,Россия; Крым; Севастополь,Белое; Полусладкое,среднее,0.75 л,светлое,Wein und Wasser,,птица; рыба; аперитив; морепродукты/дары моря; десерты; фрукты,10–12 °С,фруктовый; свежий; спелые фрукты; леденцы; мягкий; приятный; сбалансированный; гармоничный; цедра; сладковатый,wine,http://belbekwine.com/,,,,,,
